date,hour,wind_system,wind_coast,wind_south,wind_west,wind_north
01/10/2023,2,18357.5,12.05,653.25,12336.8,1937.16
01/10/2023,3,18705.39,17.99,619.23,12772.52,1741.73
01/10/2023,4,18998.72,27.6,547.22,13195.37,1728.87
01/10/2023,5,19808.61,25.46,536.1,13853.69,1813.81
01/10/2023,6,19910.36,43.06,564.42,13757.34,1831.56
01/10/2023,7,20359.32,43.16,588.22,14084.45,1830.76
01/10/2023,8,20166.82,27.92,635.8,13829.52,1882.44
01/10/2023,9,19120.52,38.0,620.85,12950.16,1879.03
01/10/2023,10,16447.24,108.75,340.51,10828.04,1662.5
01/10/2023,11,15097.45,337.96,333.22,9283.84,1523.91
01/10/2023,12,15560.96,525.99,369.68,9687.01,1407.82
01/10/2023,13,16960.17,578.07,384.15,11109.26,1445.39
01/10/2023,14,18035.94,701.22,429.09,11675.45,1670.36
01/10/2023,15,18260.56,800.47,396.22,11754.05,1723.5
01/10/2023,16,17739.48,958.41,392.25,11181.61,1625.03
01/10/2023,17,16941.23,1277.87,391.27,10324.01,1387.58
01/10/2023,18,15648.22,1550.51,473.24,8503.52,1414.58
01/10/2023,19,17989.54,1978.88,998.06,9461.99,1722.85
01/10/2023,20,21174.98,2216.36,1985.13,11047.85,2113.57
01/10/2023,21,22929.64,2533.7,2412.13,12080.21,2207.47
01/10/2023,22,22774.25,2803.42,2428.13,11809.24,2185.52
01/10/2023,23,22525.62,2863.99,2521.15,11591.12,2106.22
01/10/2023,24,21935.35,2676.57,2499.56,11318.52,2002.85
01/11/2023,1,21497.94,2533.1,2539.31,11071.9,1974.11
01/11/2023,2,20886.79,2568.15,2564.56,10476.36,1945.07
01/11/2023,3,20160.83,2643.55,2471.78,9873.41,1912.24
01/11/2023,4,19732.72,2644.51,2251.34,9872.49,1837.83
01/11/2023,5,19540.96,2846.98,2007.5,10084.38,1665.9
01/11/2023,6,19586.06,2813.58,1923.29,10465.44,1569.94
01/11/2023,7,19748.14,2793.54,1843.78,10589.74,1575.13
01/11/2023,8,20135.8,2384.71,1853.37,11170.74,1450.63
01/11/2023,9,21255.99,2501.48,1720.74,11832.24,1511.01
01/11/2023,10,19581.82,2898.39,1564.66,10255.81,1163.28
01/11/2023,11,17765.07,3002.29,1538.98,8497.65,984.29
01/11/2023,12,19072.64,3084.0,1728.39,9273.19,1218.69
01/11/2023,13,21376.37,3290.59,1826.79,11471.69,1520.42
01/11/2023,14,22641.87,3438.48,1654.92,13440.82,1594.17
01/11/2023,15,22479.78,3325.14,1516.31,13778.78,1755.54
01/11/2023,16,22539.53,3140.13,1253.74,14014.31,1962.87
01/11/2023,17,23690.95,3513.99,1451.16,14421.06,1997.58
01/11/2023,18,24883.44,3790.16,1588.84,14400.57,1996.33
01/11/2023,19,25461.49,3681.26,1909.33,14322.1,2012.65
01/11/2023,20,26001.73,3694.11,2207.12,14744.08,2100.38
01/11/2023,21,26072.74,3771.17,2302.38,14861.86,2134.17
01/11/2023,22,25461.39,3235.9,2331.87,14559.72,2073.91
01/11/2023,23,25341.92,3364.08,2479.26,14503.17,2114.24
01/11/2023,24,24619.68,3194.32,2393.94,14347.99,1819.48
01/12/2023,1,23635.71,2796.96,2251.35,14038.36,1700.11
01/12/2023,2,22607.12,2383.41,2105.97,13730.58,1735.57
01/12/2023,3,22468.12,2234.04,1929.8,13930.4,1731.83
01/12/2023,4,22162.67,2153.5,1497.37,13745.74,2063.78
01/12/2023,5,22055.58,1762.18,1419.67,13559.47,2176.38
01/12/2023,6,23435.37,1990.03,2022.12,14136.87,2059.44
01/12/2023,7,24205.35,1727.07,2540.63,14459.21,2194.39
01/12/2023,8,24721.82,1939.47,2717.89,14567.93,2164.3
01/12/2023,9,23836.85,2001.21,2600.94,14055.14,2171.43
01/12/2023,10,23775.9,2839.27,2501.42,13552.02,2162.33
01/12/2023,11,24333.46,3334.05,2483.96,13680.4,2112.98
01/12/2023,12,24002.86,3263.44,2530.7,13224.03,2140.85
01/12/2023,13,23149.37,3178.25,2514.04,13133.82,2111.81
01/12/2023,14,22053.22,3131.35,2488.39,12551.8,2185.13
01/12/2023,15,20646.25,3234.75,2447.99,11435.12,2207.05
01/12/2023,16,18443.62,3313.78,2429.76,9436.35,2215.83
01/12/2023,17,16114.47,3362.92,2394.25,7469.92,2147.64
01/12/2023,18,12682.6,3306.81,1929.32,5153.73,1895.55
01/12/2023,19,9991.04,3041.73,1836.2,3346.39,1604.35
01/12/2023,20,9170.16,3143.47,1796.63,2576.83,1594.38
01/12/2023,21,7995.99,3201.79,1516.89,1763.76,1485.48
01/12/2023,22,7392.08,2919.28,1582.71,1195.66,1668.51
01/12/2023,23,6863.03,2733.14,1689.61,757.1,1629.18
01/12/2023,24,6704.06,3010.82,1505.29,571.5,1548.26
01/13/2023,1,6539.4,3069.53,1471.74,414.06,1436.13
01/13/2023,2,6226.29,3105.76,1322.81,416.74,1134.79
01/13/2023,3,6092.27,3038.03,1260.06,250.98,1069.07
01/13/2023,4,6031.07,3077.07,1202.72,202.55,873.02
01/13/2023,5,6317.71,2884.34,1239.09,329.56,791.82
01/13/2023,6,6466.73,2636.87,1212.18,550.31,602.06
