date,hour,solar_system,solar_centerwest,solar_northwest,solar_farwest,solar_fareast,solar_southeast,solar_centereast
03/10/2023,5,0.26,0.0,0.0,0.0,0.23,0.0,0.03
03/10/2023,6,0.26,0.0,0.0,0.0,0.23,0.0,0.03
03/10/2023,7,2.27,0.0,0.02,0.01,2.19,0.0,0.05
03/10/2023,8,536.81,17.2,38.46,23.87,281.72,47.56,128.0
03/10/2023,9,2411.28,112.92,188.38,412.86,1089.39,189.17,418.56
03/10/2023,10,4003.87,281.28,253.8,816.87,1757.4,335.93,558.59
03/10/2023,11,4904.69,484.45,255.29,1244.83,1769.82,499.67,650.63
03/10/2023,12,6946.43,837.21,277.41,2007.95,2359.54,584.4,879.92
03/10/2023,13,8352.54,1251.28,205.1,2616.61,2619.16,667.7,992.69
03/10/2023,14,9363.34,1565.69,112.07,3440.6,2664.91,657.28,922.79
03/10/2023,15,9931.72,1425.38,112.74,4137.37,2540.32,625.59,1090.32
03/10/2023,16,9748.44,1277.45,137.11,4172.98,2409.75,656.68,1094.47
03/10/2023,17,8811.95,1195.98,102.75,3960.91,2088.31,625.76,838.24
03/10/2023,18,5415.84,880.74,83.18,2961.53,848.83,370.06,271.5
03/10/2023,19,725.38,105.28,5.32,530.2,33.07,34.1,17.41
03/10/2023,20,0.19,0.0,0.0,0.0,0.18,0.0,0.01
03/10/2023,21,0.25,0.0,0.0,0.01,0.22,0.0,0.02
03/10/2023,22,0.25,0.0,0.0,0.02,0.21,0.0,0.02
03/10/2023,23,0.25,0.0,0.0,0.01,0.22,0.0,0.02
03/10/2023,24,0.26,0.0,0.0,0.02,0.21,0.0,0.03
03/11/2023,1,0.29,0.0,0.0,0.02,0.24,0.0,0.03
03/11/2023,2,0.28,0.0,0.0,0.02,0.23,0.0,0.03
03/11/2023,3,0.27,0.0,0.0,0.01,0.23,0.0,0.03
03/11/2023,4,0.29,0.0,0.0,0.02,0.24,0.0,0.03
03/11/2023,5,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/11/2023,6,0.29,0.0,0.0,0.02,0.24,0.0,0.03
03/11/2023,7,3.16,0.02,0.0,0.03,2.94,0.01,0.16
03/11/2023,8,682.52,97.41,7.81,167.9,248.42,104.1,56.88
03/11/2023,9,3056.14,578.67,25.77,876.36,882.17,432.87,260.3
03/11/2023,10,4669.86,847.37,31.24,1312.78,1285.05,714.27,479.15
03/11/2023,11,5203.32,803.13,27.43,1278.69,1594.4,829.65,670.02
03/11/2023,12,5942.88,821.78,21.17,1314.85,2011.66,843.87,929.55
03/11/2023,13,6283.89,877.99,33.32,1493.95,2183.21,837.99,857.43
03/11/2023,14,6488.71,978.94,36.24,1385.29,2430.77,819.8,837.67
03/11/2023,15,6700.42,796.09,52.46,1267.4,2872.75,810.43,901.29
03/11/2023,16,6295.82,846.63,51.46,876.97,2849.29,764.94,906.53
03/11/2023,17,6229.28,653.24,137.99,1588.47,2253.53,659.06,936.99
03/11/2023,18,3910.44,587.03,113.29,1546.4,942.08,302.33,419.31
03/11/2023,19,435.34,66.53,14.89,260.41,27.52,39.43,26.56
03/11/2023,20,0.23,0.0,0.0,0.01,0.21,0.0,0.01
03/11/2023,21,0.22,0.0,0.0,0.0,0.19,0.0,0.03
03/11/2023,22,0.24,0.0,0.0,0.0,0.21,0.0,0.03
03/11/2023,23,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/11/2023,24,0.29,0.0,0.0,0.0,0.26,0.0,0.03
03/12/2023,1,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/12/2023,3,0.3,0.0,0.0,0.0,0.27,0.0,0.03
03/12/2023,4,0.28,0.0,0.0,0.0,0.26,0.0,0.02
03/12/2023,5,0.27,0.0,0.0,0.0,0.24,0.0,0.03
03/12/2023,6,0.28,0.0,0.0,0.0,0.25,0.0,0.03
03/12/2023,7,0.27,0.0,0.0,0.0,0.24,0.0,0.03
03/12/2023,8,8.47,0.1,0.04,0.0,8.02,0.04,0.27
03/12/2023,9,1354.04,164.16,41.62,376.78,466.15,188.39,116.94
03/12/2023,10,5488.63,687.79,140.18,2311.93,1312.95,669.19,366.59
03/12/2023,11,8429.04,1265.95,173.05,3703.4,1778.79,796.18,711.67
03/12/2023,12,9034.91,1669.77,207.83,3720.21,1835.59,798.47,803.04
03/12/2023,13,9633.2,1632.95,220.34,3667.13,2406.67,809.9,896.21
03/12/2023,14,10110.69,1809.33,255.33,3733.26,2532.97,817.06,962.74
03/12/2023,15,10239.25,1838.63,298.01,3593.74,2585.52,823.72,1099.63
03/12/2023,16,9533.02,1757.65,285.76,2966.94,2568.38,813.87,1140.42
03/12/2023,17,8818.73,1601.71,340.73,2798.1,2348.47,759.8,969.92
03/12/2023,18,7262.43,1378.37,285.96,2345.31,1781.09,740.96,730.74
03/12/2023,19,3668.16,699.28,191.09,1209.2,737.18,484.34,347.07
03/12/2023,20,397.47,84.06,21.83,188.1,36.65,49.89,16.94
03/12/2023,21,0.23,0.0,0.0,0.01,0.21,0.0,0.01
03/12/2023,22,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/12/2023,23,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/12/2023,24,0.3,0.0,0.0,0.02,0.25,0.0,0.03
03/13/2023,1,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/13/2023,2,0.31,0.0,0.0,0.02,0.26,0.0,0.03
03/13/2023,3,0.31,0.0,0.0,0.02,0.26,0.0,0.03
03/13/2023,4,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/13/2023,5,0.3,0.0,0.0,0.0,0.27,0.0,0.03
03/13/2023,6,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/13/2023,7,0.27,0.0,0.0,0.01,0.23,0.0,0.03
03/13/2023,8,13.45,0.12,0.0,0.01,11.83,0.04,1.45
03/13/2023,9,1716.07,348.31,24.82,645.96,444.5,22.36,230.12
03/13/2023,10,6862.67,1374.89,127.24,3172.51,1212.9,116.75,858.38
03/13/2023,11,8922.94,1689.05,177.14,4181.52,1611.1,265.54,998.59
03/13/2023,12,9639.48,1794.37,168.3,4281.39,1948.26,393.27,1053.89
03/13/2023,13,10214.05,1779.01,190.14,4280.22,2246.16,571.78,1146.74
03/13/2023,14,10638.73,1827.28,283.47,4196.55,2471.89,710.78,1148.76
03/13/2023,15,11658.22,1922.8,329.72,4279.25,3272.43,734.51,1119.51
03/13/2023,16,11045.64,1786.59,321.58,3879.95,3206.7,648.37,1202.45
03/13/2023,17,10532.12,1714.83,295.17,3774.37,2937.84,594.39,1215.52
03/13/2023,18,8778.32,1389.16,160.99,3383.89,2364.35,412.25,1067.68
03/13/2023,19,5098.99,745.72,64.15,2690.31,819.26,300.91,478.64
03/13/2023,20,850.15,102.52,21.5,619.52,48.65,21.37,36.59
03/13/2023,21,0.31,0.0,0.0,0.08,0.22,0.0,0.01
03/13/2023,22,0.27,0.0,0.0,0.01,0.24,0.0,0.02
03/13/2023,23,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/13/2023,24,0.26,0.0,0.0,0.01,0.23,0.0,0.02
03/14/2023,1,,,,,,,
03/14/2023,1,0.32,0.0,0.0,0.01,0.28,0.0,0.03
03/14/2023,2,0.29,0.0,0.0,0.02,0.24,0.0,0.03
03/14/2023,3,0.3,0.0,0.0,0.02,0.25,0.0,0.03
03/14/2023,4,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/14/2023,5,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/14/2023,6,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/14/2023,7,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/14/2023,8,19.58,0.18,0.0,0.02,17.43,0.18,1.77
03/14/2023,9,1519.85,73.61,5.05,549.51,596.27,87.46,207.95
03/14/2023,10,5429.6,218.7,76.09,2730.41,1642.05,230.79,531.56
03/14/2023,11,7546.24,461.65,212.1,3893.0,2147.97,223.2,608.32
03/14/2023,12,8812.96,696.36,277.95,4290.76,2711.38,195.33,641.18
03/14/2023,13,8872.02,908.47,232.92,4300.5,2520.46,213.02,696.65
03/14/2023,14,8660.42,1197.73,227.75,4283.85,1938.25,283.07,729.77
03/14/2023,15,8798.37,1367.75,267.23,4246.37,1895.7,298.17,723.15
03/14/2023,16,8257.15,1518.65,334.73,4199.17,1495.65,207.57,501.38
03/14/2023,17,7535.42,1565.9,382.52,4044.98,1100.74,130.95,310.33
03/14/2023,18,6655.93,1540.61,376.49,4035.6,468.25,69.59,165.39
03/14/2023,19,4984.43,1176.32,166.3,3193.69,222.34,26.63,199.15
03/14/2023,20,859.21,174.84,15.26,627.75,12.75,3.66,24.95
03/14/2023,21,0.32,0.0,0.0,0.11,0.2,0.0,0.01
03/14/2023,22,0.27,0.0,0.0,0.0,0.24,0.0,0.03
03/14/2023,23,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/14/2023,24,0.3,0.0,0.0,0.01,0.27,0.0,0.02
03/15/2023,1,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/15/2023,2,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/15/2023,3,0.31,0.0,0.0,0.02,0.26,0.0,0.03
03/15/2023,4,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/15/2023,5,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/15/2023,6,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/15/2023,7,0.26,0.0,0.0,0.01,0.22,0.0,0.03
03/15/2023,8,36.31,0.13,0.18,0.02,31.72,0.07,4.19
03/15/2023,9,1380.46,54.74,2.46,109.15,972.39,21.08,220.64
03/15/2023,10,4152.38,107.2,7.14,780.46,2506.6,90.5,660.48
03/15/2023,11,4916.76,216.06,12.15,909.64,2774.34,139.83,864.74
03/15/2023,12,4206.79,98.89,2.54,459.65,2653.12,211.48,781.11
03/15/2023,13,4072.97,12.29,1.78,369.26,2862.03,234.87,592.74
03/15/2023,14,4141.02,1.55,1.85,341.87,2971.7,257.81,566.24
03/15/2023,15,3948.36,1.04,1.76,240.3,2968.35,259.71,477.2
03/15/2023,16,3683.66,1.48,2.01,222.6,2945.75,169.89,341.93
03/15/2023,17,3516.87,151.38,2.19,204.34,2719.9,82.52,356.54
03/15/2023,18,2606.97,54.59,2.12,150.11,2029.54,64.21,306.4
03/15/2023,19,1042.31,6.79,1.68,61.93,740.61,30.48,200.82
03/15/2023,20,51.34,0.6,0.88,13.92,28.04,3.22,4.68
03/15/2023,21,0.24,0.0,0.0,0.01,0.21,0.0,0.02
03/15/2023,22,0.25,0.0,0.0,0.01,0.22,0.0,0.02
03/15/2023,23,0.27,0.0,0.0,0.01,0.23,0.0,0.03
03/15/2023,24,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/16/2023,1,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/16/2023,2,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/16/2023,3,0.3,0.0,0.0,0.01,0.26,0.0,0.03
03/16/2023,4,0.28,0.0,0.0,0.01,0.25,0.0,0.02
03/16/2023,5,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/16/2023,6,0.29,0.0,0.0,0.01,0.25,0.0,0.03
03/16/2023,7,0.26,0.0,0.0,0.01,0.22,0.0,0.03
03/16/2023,8,7.89,0.0,0.0,0.04,7.74,0.04,0.07
03/16/2023,9,807.22,118.63,2.62,374.07,267.66,30.19,14.05
03/16/2023,10,2005.79,537.34,15.98,1059.69,191.78,113.1,87.9
03/16/2023,11,2210.89,727.33,1.84,811.02,256.4,226.82,187.48
03/16/2023,12,2786.34,762.0,3.13,842.16,377.94,428.4,372.71
03/16/2023,13,3405.27,884.98,2.39,864.9,547.65,649.06,456.29
03/16/2023,14,2751.85,520.49,1.84,470.91,507.71,664.42,586.48
03/16/2023,15,2983.61,396.63,1.86,468.94,632.09,801.54,682.55
03/16/2023,16,3015.24,495.4,1.9,409.14,734.63,824.75,549.42
03/16/2023,17,3029.64,462.7,12.02,745.35,513.59,774.88,521.1
03/16/2023,18,1958.02,448.06,16.45,199.26,348.95,632.77,312.53
03/16/2023,19,1088.54,269.44,16.63,61.75,185.71,408.39,146.62
03/16/2023,20,99.05,24.06,2.55,5.94,14.77,37.12,14.61
03/16/2023,21,0.2,0.0,0.0,0.01,0.18,0.0,0.01
03/16/2023,22,0.24,0.0,0.0,0.01,0.2,0.0,0.03
03/16/2023,23,0.24,0.0,0.0,0.01,0.2,0.0,0.03
03/16/2023,24,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/17/2023,1,0.23,0.0,0.0,0.02,0.18,0.0,0.03
03/17/2023,2,0.24,0.0,0.0,0.01,0.2,0.0,0.03
03/17/2023,3,0.24,0.0,0.0,0.02,0.19,0.0,0.03
03/17/2023,4,0.22,0.0,0.0,0.0,0.19,0.0,0.03
03/17/2023,5,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/17/2023,6,0.24,0.0,0.0,0.02,0.19,0.0,0.03
03/17/2023,7,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/17/2023,8,6.41,1.07,0.42,0.09,3.24,0.2,1.39
03/17/2023,9,1571.8,412.63,75.35,430.13,340.32,29.03,284.34
03/17/2023,10,5744.7,1384.19,318.62,1939.46,1139.78,110.08,852.57
03/17/2023,11,7123.77,1619.57,321.8,2561.08,1572.49,181.75,867.08
03/17/2023,12,8617.87,1942.21,369.79,3199.52,1791.32,338.82,976.21
03/17/2023,13,9256.09,1987.89,351.73,3125.7,2220.18,465.34,1105.25
03/17/2023,14,10585.64,1983.26,356.71,3575.86,2961.15,537.54,1171.12
03/17/2023,15,11484.6,1960.39,356.29,4202.5,3212.11,527.83,1225.48
03/17/2023,16,11070.33,1893.62,364.69,4051.3,2972.82,543.3,1244.6
03/17/2023,17,10438.67,1840.24,350.89,3561.8,2993.4,449.33,1243.01
03/17/2023,18,8260.23,1580.41,315.16,2334.5,2440.87,478.77,1110.52
03/17/2023,19,3623.52,823.46,191.16,1004.46,863.38,197.55,543.51
03/17/2023,20,370.38,74.26,23.32,168.92,46.0,14.93,42.95
03/17/2023,21,0.22,0.0,0.0,0.02,0.19,0.0,0.01
03/17/2023,22,0.21,0.0,0.0,0.0,0.18,0.0,0.03
03/17/2023,23,0.21,0.0,0.0,0.0,0.18,0.0,0.03
03/17/2023,24,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/18/2023,1,0.23,0.0,0.0,0.01,0.19,0.0,0.03
03/18/2023,2,0.23,0.0,0.0,0.01,0.19,0.0,0.03
03/18/2023,3,0.23,0.0,0.0,0.01,0.19,0.0,0.03
03/18/2023,4,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/18/2023,5,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/18/2023,6,0.23,0.0,0.0,0.01,0.19,0.0,0.03
03/18/2023,7,0.22,0.0,0.0,0.0,0.19,0.0,0.03
03/18/2023,8,9.22,0.68,0.37,0.01,6.62,0.03,1.51
03/18/2023,9,680.26,160.62,55.06,118.41,214.91,24.2,107.06
03/18/2023,10,2635.3,592.15,276.48,728.1,611.79,52.36,374.42
03/18/2023,11,4471.73,1103.54,254.46,1473.07,931.9,94.05,614.71
03/18/2023,12,6195.4,1390.72,274.78,2335.58,1267.04,155.67,771.61
03/18/2023,13,7193.05,1578.71,302.07,2742.26,1504.59,173.4,892.02
03/18/2023,14,7830.0,1581.81,342.59,3256.0,1579.09,174.82,895.69
03/18/2023,15,7790.98,1675.46,368.04,3168.4,1482.23,177.35,919.5
03/18/2023,16,7746.2,1650.24,362.48,2989.48,1593.85,167.13,983.02
03/18/2023,17,6937.61,1573.8,343.34,2498.6,1539.8,89.9,892.17
03/18/2023,18,6674.27,1286.64,366.68,2854.08,1247.8,54.88,864.19
03/18/2023,19,4985.14,1136.26,246.64,2485.62,547.8,38.61,530.21
03/18/2023,20,862.62,189.92,35.98,521.39,44.74,5.18,65.41
03/18/2023,21,0.31,0.0,0.0,0.1,0.2,0.0,0.01
03/18/2023,22,0.24,0.0,0.0,0.0,0.21,0.0,0.03
03/18/2023,23,0.26,0.0,0.0,0.0,0.23,0.0,0.03
03/18/2023,24,0.26,0.0,0.0,0.01,0.22,0.0,0.03
03/19/2023,1,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/19/2023,2,0.24,0.0,0.0,0.0,0.21,0.0,0.03
03/19/2023,3,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/19/2023,4,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/19/2023,5,0.24,0.0,0.0,0.0,0.21,0.0,0.03
03/19/2023,6,0.26,0.0,0.0,0.01,0.22,0.0,0.03
03/19/2023,7,0.27,0.0,0.0,0.02,0.22,0.0,0.03
03/19/2023,8,44.86,1.66,0.7,0.12,30.84,0.0,11.54
03/19/2023,9,2278.2,394.83,88.54,745.44,675.06,16.78,357.55
03/19/2023,10,8075.31,1534.29,325.18,3606.37,1542.58,88.83,978.06
03/19/2023,11,9752.8,1866.7,373.4,4375.43,1804.1,213.76,1119.41
03/19/2023,12,10502.82,1974.15,377.01,4375.93,2246.27,367.6,1161.86
03/19/2023,13,11340.82,1984.17,377.18,4393.87,2876.51,481.44,1227.65
03/19/2023,14,11471.36,1981.64,377.01,4304.99,2972.23,588.91,1246.58
03/19/2023,15,11277.52,1975.5,370.46,4165.18,2942.02,559.47,1264.89
03/19/2023,16,10733.34,1951.09,368.12,3889.32,2727.42,529.53,1267.86
03/19/2023,17,10133.09,1952.82,179.24,3529.5,2741.95,469.69,1259.89
03/19/2023,18,9121.29,1702.18,134.2,3050.64,2645.39,379.01,1209.87
03/19/2023,19,5731.41,1056.74,76.6,2246.86,1421.3,258.64,671.27
03/19/2023,20,766.02,196.58,18.58,381.9,78.72,37.91,52.33
03/19/2023,21,0.25,0.0,0.0,0.01,0.23,0.0,0.01
03/19/2023,22,0.26,0.0,0.0,0.01,0.23,0.0,0.02
03/19/2023,23,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/19/2023,24,0.25,0.0,0.0,0.0,0.23,0.0,0.02
03/20/2023,1,0.27,0.0,0.0,0.01,0.23,0.0,0.03
03/20/2023,2,0.26,0.0,0.0,0.0,0.23,0.0,0.03
03/20/2023,3,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/20/2023,4,0.27,0.0,0.0,0.01,0.23,0.0,0.03
03/20/2023,5,0.28,0.0,0.0,0.01,0.24,0.0,0.03
03/20/2023,6,0.27,0.0,0.0,0.01,0.23,0.0,0.03
03/20/2023,7,0.26,0.0,0.0,0.0,0.23,0.0,0.03
03/20/2023,8,37.17,2.04,0.37,0.15,31.95,0.03,2.63
03/20/2023,9,1264.51,259.05,9.69,296.41,505.12,25.17,169.07
03/20/2023,10,2819.9,718.44,19.61,400.36,1100.74,74.51,506.24
03/20/2023,11,3138.78,576.07,12.83,432.38,1471.82,165.68,480.0
03/20/2023,12,3088.53,482.15,5.89,389.68,1593.16,214.86,402.79
03/20/2023,13,2963.0,371.28,1.99,401.38,1568.68,238.27,381.4
03/20/2023,14,3167.46,393.21,1.87,582.83,1491.89,300.77,396.89
03/20/2023,15,3211.64,425.06,2.82,709.78,1357.62,324.58,391.78
03/20/2023,16,2848.06,354.74,2.59,705.19,1117.35,228.35,439.84
03/20/2023,17,2215.44,240.09,5.06,664.26,883.5,128.21,294.32
03/20/2023,18,1168.15,65.37,2.09,420.81,491.53,63.14,125.21
03/20/2023,19,611.96,134.54,3.78,247.11,157.68,28.87,39.98
03/20/2023,20,129.64,45.14,3.34,67.24,8.43,2.07,3.42
03/20/2023,21,0.24,0.0,0.0,0.05,0.17,0.0,0.02
03/20/2023,22,0.2,0.0,0.0,0.0,0.17,0.0,0.03
03/20/2023,23,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/20/2023,24,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/21/2023,1,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/21/2023,2,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/21/2023,3,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/21/2023,4,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/21/2023,5,0.2,0.0,0.0,0.0,0.17,0.0,0.03
03/21/2023,6,0.23,0.0,0.0,0.01,0.19,0.0,0.03
03/21/2023,7,0.25,0.0,0.0,0.01,0.21,0.0,0.03
03/21/2023,8,6.67,0.1,0.36,0.26,5.79,0.0,0.16
03/21/2023,9,755.61,46.14,4.79,547.22,126.1,14.16,17.2
03/21/2023,10,3462.0,224.2,30.8,2677.43,402.35,64.21,63.01
03/21/2023,11,4242.76,690.54,96.95,2297.85,929.14,142.69,85.59
03/21/2023,12,4372.14,1135.05,49.45,2017.56,794.95,251.96,123.17
03/21/2023,13,5059.63,1107.73,86.17,2311.76,1001.39,353.53,199.05
03/21/2023,14,6345.78,1148.0,139.36,3180.8,1076.88,401.27,399.47
03/21/2023,15,6044.56,1110.46,133.5,3063.34,810.63,478.57,448.06
03/21/2023,16,5052.72,1016.52,88.81,2281.08,704.12,580.07,382.12
03/21/2023,17,3547.72,710.83,40.43,1305.85,522.6,654.78,313.23
03/21/2023,18,2566.81,557.62,20.66,965.35,270.04,501.31,251.83
03/21/2023,19,1467.22,353.43,30.62,644.23,102.55,205.32,131.07
03/21/2023,20,370.83,87.47,9.61,226.74,4.52,28.65,13.84
03/21/2023,21,0.63,0.0,0.0,0.44,0.17,0.0,0.02
03/21/2023,22,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/21/2023,23,0.24,0.0,0.0,0.02,0.19,0.0,0.03
03/21/2023,24,0.2,0.0,0.0,0.01,0.17,0.0,0.02
03/22/2023,1,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/22/2023,2,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/22/2023,3,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/22/2023,4,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/22/2023,5,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/22/2023,6,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/22/2023,7,0.22,0.0,0.0,0.02,0.17,0.0,0.03
03/22/2023,8,19.53,1.26,0.2,0.11,15.72,1.16,1.08
03/22/2023,9,1278.92,210.82,23.39,532.71,280.98,125.75,105.27
03/22/2023,10,4534.0,714.37,60.75,2210.32,972.6,261.72,314.24
03/22/2023,11,5969.91,884.46,108.94,2598.8,1462.31,354.64,560.76
03/22/2023,12,6252.03,986.96,80.87,2286.06,1734.11,554.08,609.95
03/22/2023,13,7200.44,1040.67,129.93,2773.1,2001.04,601.25,654.45
03/22/2023,14,7725.41,1015.06,130.66,3073.5,2140.7,664.23,701.26
03/22/2023,15,7435.42,967.83,123.77,2775.38,2161.02,756.21,651.21
03/22/2023,16,7103.8,1057.01,104.68,2454.93,1991.45,799.76,695.97
03/22/2023,17,6447.25,808.31,123.6,2290.68,1842.12,821.02,561.52
03/22/2023,18,5714.67,615.23,128.12,2345.61,1409.62,716.59,499.5
03/22/2023,19,4062.2,632.12,104.4,1937.75,717.42,423.13,247.38
03/22/2023,20,713.63,137.68,13.48,399.62,60.38,56.88,45.59
03/22/2023,21,0.55,0.0,0.0,0.34,0.2,0.0,0.01
03/22/2023,22,0.2,0.0,0.0,0.01,0.17,0.0,0.02
03/22/2023,23,0.2,0.0,0.0,0.01,0.17,0.0,0.02
03/22/2023,24,0.22,0.0,0.0,0.02,0.17,0.0,0.03
03/23/2023,1,0.2,0.0,0.0,0.01,0.17,0.0,0.02
03/23/2023,2,0.22,0.0,0.0,0.01,0.18,0.0,0.03
03/23/2023,3,0.22,0.0,0.0,0.02,0.17,0.0,0.03
03/23/2023,4,0.23,0.0,0.0,0.02,0.19,0.0,0.02
03/23/2023,5,0.23,0.0,0.0,0.03,0.17,0.0,0.03
03/23/2023,6,0.2,0.0,0.0,0.01,0.17,0.0,0.02
03/23/2023,7,0.21,0.0,0.0,0.01,0.17,0.0,0.03
03/23/2023,8,13.05,0.68,0.68,1.16,8.95,0.82,0.76
03/23/2023,9,1255.48,84.73,50.96,643.01,297.29,57.58,121.91
03/23/2023,10,4418.44,425.9,198.9,2390.3,969.03,167.42,266.89
03/23/2023,11,6463.92,568.6,261.0,3521.51,1500.12,218.67,394.02
03/23/2023,12,7619.13,724.46,258.96,3767.21,2017.86,276.17,574.47
03/23/2023,13,8139.25,1140.81,272.87,3611.46,2144.58,367.33,602.2
03/23/2023,14,8613.8,1344.61,219.31,3319.47,2548.11,516.05,666.25
03/23/2023,15,8614.02,1478.35,223.4,3055.04,2520.35,572.02,764.86
03/23/2023,16,8771.52,1528.58,327.21,3435.07,2181.07,633.97,665.62
03/23/2023,17,7838.41,1422.28,289.24,3536.82,1425.98,634.89,529.2
03/23/2023,18,6274.13,1078.24,304.93,2906.49,1056.18,615.16,313.13
03/23/2023,19,3361.52,475.26,112.25,1694.06,455.86,393.08,231.01
03/23/2023,20,675.62,62.17,16.65,493.64,23.09,51.4,28.67
03/23/2023,21,1.56,0.0,0.14,1.21,0.2,0.0,0.01
03/23/2023,22,0.23,0.0,0.0,0.0,0.21,0.0,0.02
03/23/2023,23,0.21,0.0,0.0,0.01,0.18,0.0,0.02
03/23/2023,24,0.23,0.0,0.0,0.01,0.2,0.0,0.02
03/24/2023,1,0.21,0.0,0.0,0.01,0.18,0.0,0.02
03/24/2023,2,0.21,0.0,0.0,0.01,0.18,0.0,0.02
03/24/2023,3,0.21,0.0,0.0,0.01,0.18,0.0,0.02
03/24/2023,4,0.22,0.0,0.0,0.01,0.19,0.0,0.02
03/24/2023,5,0.23,0.0,0.0,0.01,0.2,0.0,0.02
03/24/2023,6,0.28,0.0,0.0,0.02,0.24,0.0,0.02
03/24/2023,7,0.21,0.0,0.0,0.01,0.18,0.0,0.02
03/24/2023,8,23.67,1.72,0.69,2.3,17.44,0.69,0.83
03/24/2023,9,1891.94,319.54,53.59,1087.33,280.04,110.0,41.44
03/24/2023,10,5693.61,1201.01,261.71,3365.46,393.42,313.12,158.89
03/24/2023,11,7504.38,1760.04,378.95,3991.05,499.74,638.45,236.15
03/24/2023,12,8075.06,1967.51,379.27,3986.12,442.5,838.97,460.69
03/24/2023,13,7662.15,1798.46,376.15,3208.36,748.11,881.35,649.72
03/24/2023,14,7507.22,1750.87,335.45,2253.47,1271.5,884.26,1011.67
03/24/2023,15,6932.72,1297.0,340.05,1431.4,1835.5,874.8,1153.97
03/24/2023,16,6282.13,1051.91,238.9,555.55,2313.93,872.84,1249.0
03/24/2023,17,5306.09,720.91,90.76,350.6,2292.5,868.23,983.09
03/24/2023,18,5113.77,649.26,125.79,229.28,2394.36,827.8,887.28
03/24/2023,19,3275.51,532.39,124.05,205.78,1409.57,578.21,425.51
03/24/2023,20,434.61,89.0,20.39,87.33,106.18,86.01,45.7
03/24/2023,21,1.49,0.0,0.0,1.29,0.19,0.0,0.01
03/24/2023,22,0.22,0.0,0.0,0.01,0.19,0.0,0.02
03/24/2023,23,0.23,0.0,0.0,0.0,0.21,0.0,0.02
03/24/2023,24,0.23,0.0,0.0,0.0,0.21,0.0,0.02
03/25/2023,1,0.22,0.0,0.0,0.01,0.19,0.0,0.02
03/25/2023,2,0.23,0.0,0.0,0.01,0.2,0.0,0.02
03/25/2023,3,0.22,0.0,0.0,0.01,0.19,0.0,0.02
03/25/2023,4,0.22,0.0,0.0,0.01,0.19,0.0,0.02
03/25/2023,5,0.21,0.0,0.0,0.0,0.19,0.0,0.02
03/25/2023,6,0.23,0.0,0.0,0.01,0.2,0.0,0.02
03/25/2023,7,0.22,0.0,0.0,0.01,0.19,0.0,0.02
03/25/2023,8,144.06,9.84,0.62,3.37,95.5,3.73,31.0
